SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532678,BOMBAY RAYON,B ,Q,40.00,40.45,39.00,39.80,40.00,39.05,96,17403,691143.00,
532679,SORILINFRA  ,B ,Q,244.00,254.00,237.15,247.85,247.85,247.35,775,36619,9027170.00,
532682,ABG SHIPYARD,Z ,Q,8.80,8.83,8.45,8.83,8.83,8.41,33,5062,44563.00,
532683,AIAENGINEER ,A ,Q,1410.60,1423.00,1401.00,1415.85,1415.00,1410.55,72,1014,1434310.00,
532684,EVEREST KANT,B ,Q,49.55,49.90,48.50,48.75,48.75,49.30,396,65192,3195665.00,
532686,KERNEX MICRO,Z ,Q,40.00,40.00,38.15,38.15,38.15,40.15,28,11110,426517.00,
532687,REPRO INDIA ,B ,Q,710.45,710.45,696.00,699.40,699.00,706.35,25,355,248388.00,
532689,PVR LTD     ,A ,Q,1299.30,1309.95,1270.70,1303.90,1303.90,1285.85,622,9623,12411361.00,
532690,RAMSARUP IND,T ,Q,1.36,1.36,1.30,1.30,1.30,1.30,6,3351,4484.00,
532692,RADHA MADHAV,B ,Q,30.00,30.45,29.50,29.90,29.90,29.95,92,11523,345089.00,
532693,PUNJ LLOYD  ,B ,Q,18.30,18.45,18.00,18.10,18.10,18.30,260,97930,1780009.00,
532694,BARTRONICSIN,B ,Q,11.10,11.49,10.70,11.02,11.02,11.02,50,5917,65308.00,
532695,CELEBRITYFAS,B ,Q,16.55,16.95,16.55,16.80,16.95,17.00,7,845,14089.00,
532696,EDUCOMP SOLN,Z ,Q,4.43,4.44,4.17,4.40,4.40,4.23,64,26415,115721.00,
532698,NITINSPINNER,B ,Q,101.30,102.85,100.85,101.20,101.20,102.10,67,6168,624849.00,
532699,ROYALORCH   ,B ,Q,177.10,177.10,173.50,174.30,174.30,181.40,37,1713,299467.00,
532700,ENT NETWORK ,B ,Q,706.05,715.00,700.00,704.00,704.00,710.00,32,192120,136733801.00,
532701,SREE SAKTHI ,XT,Q,8.01,8.01,8.01,8.01,8.01,7.63,2,127,1017.00,
532702,GUJ PETRONET,A ,Q,192.40,192.45,187.25,187.60,187.30,191.20,348,14402,2714803.00,
532705,JAGRAN PRAK ,B ,Q,171.05,172.90,171.00,171.05,171.05,172.35,28,890,153012.00,
532706,INOX LEISURE,A ,Q,264.90,264.90,262.50,262.60,262.60,264.75,45,1488,391494.00,
532707,DYNEMIC PRO ,B ,Q,208.00,210.00,201.35,205.85,206.00,203.40,79,5313,1094673.00,
532708,GVK POWERINF,B ,Q,16.65,17.05,16.20,16.70,16.70,16.40,641,706115,11727471.00,
532710,SADBHAV ENGG,A ,Q,401.50,405.45,395.00,397.80,395.00,398.15,163,11033,4415798.00,
532711,SUNIL HITECH,B ,Q,7.88,7.95,7.68,7.71,7.73,7.87,471,489469,3811873.00,
532712,REL COM LTD ,A ,Q,23.25,23.30,22.75,22.85,22.85,23.25,3297,3820961,87880064.00,
532713,SAKUMA EXPO ,B ,Q,190.00,199.10,188.60,193.70,194.95,184.60,187,8006,1545387.00,
532714,KEC INTERN  ,A ,Q,408.00,421.95,408.00,412.75,412.75,412.05,977,42207,17590888.00,
532715,GITANJALI GE,B ,Q,5.70,5.70,5.70,5.70,5.70,6.00,54,15311,87272.00,
532716,GILLA ARBUT ,B ,Q,67.00,70.40,67.00,69.45,69.45,67.40,8,620,43017.00,
532717,INDOTECHTR  ,B ,Q,182.65,188.00,182.00,182.00,182.00,185.00,30,1460,267988.00,
532718,PRATIBHA IND,T ,Q,6.29,6.29,5.95,5.96,5.95,6.10,57,32233,194251.00,
532719,BL KASHYAP  ,B ,Q,47.60,48.10,46.80,46.95,47.00,47.80,72,10189,482221.00,
532720,M&M FINANSER,A ,Q,489.00,500.00,482.45,496.65,496.65,488.00,1568,89724,44298585.00,
532721,VISA STEEL  ,B ,Q,15.20,15.20,15.00,15.15,15.15,15.25,8,2000,30205.00,
532722,NITCO TILES ,B ,Q,104.25,104.25,101.10,102.55,103.00,103.45,128,8357,856359.00,
532723,MONNETPRO   ,X ,Q,11.55,11.55,11.05,11.08,11.05,11.55,8,1500,17255.00,
532725,SOLAR IND   ,B ,Q,1067.00,1074.00,1061.50,1072.00,1073.00,1074.60,34,387,413943.00,
532726,GALLAN METAL,T ,Q,39.60,40.90,39.55,40.40,40.50,40.00,14,38124,1511707.00,
532727,ADHUNIK MET ,B ,Q,4.44,5.02,4.44,4.69,4.67,4.87,40,9227,43039.00,
532728,MALU PAPER  ,B ,Q,41.20,41.20,38.25,39.75,40.75,39.55,57,6279,245996.00,
532729,UTTAM SUGAR ,B ,Q,104.55,106.05,99.10,100.15,100.15,104.05,149,7509,766237.00,
532730,STL GLOBAL  ,B ,Q,17.90,18.00,17.45,17.80,17.95,17.90,27,20409,363742.00,
532731,ROHIT FERRO ,B ,Q,2.88,2.88,2.88,2.88,2.88,2.75,3,4053,11672.00,
532733,SUN TVNET   ,A ,Q,878.00,884.25,867.00,875.35,875.10,879.55,1047,58246,50962957.00,
532734,GODAWARI POW,B ,Q,532.00,551.00,518.50,540.50,540.50,526.30,1293,32804,17708814.00,
532735,RSYSTEMINT  ,B ,Q,37.00,37.50,36.90,37.25,37.25,37.55,17,1536,56873.00,
532737,EMKAY GLOB F,B ,Q,174.15,174.15,169.85,171.85,172.75,174.65,128,3842,659601.00,
532738,TANTIA CONS ,T ,Q,12.80,13.40,12.60,12.65,13.20,12.80,8,1596,20252.00,
532740,LOKESH MACH ,B ,Q,62.00,64.30,61.05,63.60,63.45,61.30,122,19984,1252700.00,
532741,KAMDHENU    ,B ,Q,258.00,258.00,245.00,249.15,248.05,255.70,126,13590,3373588.00,
532742,PAUSHAK LTD ,X ,Q,1445.50,1540.00,1445.50,1507.65,1507.65,1494.60,112,1469,2203138.00,
532744,GTN TEXTILE ,B ,Q,19.00,20.60,18.55,19.95,19.95,19.65,10,7536,150309.00,
532745,INDICAP     ,XT,Q,64.00,66.75,63.10,63.70,63.10,64.50,41,4889,313620.00,
532746,UNITY INFRA ,B ,Q,5.40,5.40,4.70,4.70,4.70,4.95,10,2550,12225.00,
532748,PRIME FOCUS ,B ,Q,90.00,91.85,90.00,90.95,90.10,92.00,48,3206,291457.00,
532749,ALLCARGO    ,B ,Q,159.40,159.70,154.00,155.15,155.15,157.00,451,26954,4209785.00,
532751,EASUNREYRL  ,B ,Q,22.65,22.65,22.65,22.65,22.65,21.60,42,29432,666634.00,
532754,GMR INFRASTR,A ,Q,20.95,21.35,20.55,20.75,20.75,20.80,2628,3070114,64131761.00,
532755,TECH MAH    ,A ,Q,629.00,635.00,620.80,631.95,631.95,625.15,1364,69424,43527695.00,
532756,MAHINDCIE   ,A ,Q,224.45,224.65,218.00,218.90,218.90,223.70,253,11281,2480219.00,
532757,VOLTAMP TRAN,B ,Q,1170.20,1178.00,1156.35,1164.65,1164.00,1169.80,75,1857,2170123.00,
532759,ATLANTA     ,B ,Q,81.25,84.80,80.65,83.20,82.50,81.05,252,26512,2195243.00,
532760,DEEP INDS   ,B ,Q,174.35,178.70,172.35,172.95,172.95,170.85,801,22270,3893417.00,
532761,HOV SERVICES,B ,Q,263.00,265.55,259.10,259.90,259.10,262.40,42,2691,701589.00,
532762,ACTION CONST,B ,Q,179.45,182.00,174.50,175.20,175.20,179.45,1343,138742,24766479.00,
532764,GEECEE      ,B ,Q,143.00,143.90,138.35,142.95,140.50,140.60,210,7653,1077546.00,
532765,USHER AGRO  ,B ,Q,5.63,5.63,5.63,5.63,5.63,5.37,25,21130,118961.00,
532766,RICHA IND   ,X ,Q,11.51,12.24,11.50,11.68,11.74,11.96,45,10488,121217.00,
532767,GAYATRI PROJ,B ,Q,200.10,205.90,200.10,203.80,204.00,206.30,31,1232,250928.00,
532768,FIEM INDS   ,B ,Q,926.00,936.45,924.00,932.85,936.00,924.55,55,574,533834.00,
532770,HANUNG TOYS ,T ,Q,2.90,2.92,2.90,2.92,2.92,2.91,3,842,2450.00,
532771,JHS SVEN    ,B ,Q,62.95,63.30,62.00,62.45,62.35,62.15,124,13081,819261.00,
532772,DCBBANK     ,A ,Q,172.00,178.55,170.05,177.85,177.85,171.75,1360,140209,24571390.00,
532773,GLOBAL VECT ,B ,Q,128.00,128.00,122.95,124.15,124.15,127.70,92,4644,579926.00,
532774,ACCEL FRONTL,B ,Q,52.90,52.90,50.10,50.45,50.25,51.75,12,1289,65886.00,
532775,GTL INFRAST ,B ,Q,3.25,3.26,3.02,3.02,3.02,3.17,340,730349,2246516.00,
532776,SHIVAM AUTO ,B ,Q,82.90,83.45,81.10,81.65,81.50,84.15,190,16550,1365062.00,
532777,INFO EDGE   ,A ,Q,1210.05,1233.40,1208.45,1223.15,1215.10,1209.90,81,507,619470.00,
532778,LANCO INFRA ,T ,Q,1.18,1.18,1.12,1.13,1.13,1.17,150,515399,591621.00,
532779,TORNT POWER ,A ,Q,250.00,250.25,245.45,247.40,247.40,249.25,299,17177,4242043.00,
532780,PARSVNATH   ,B ,Q,13.75,14.00,13.75,13.80,13.85,13.95,64,32875,455036.00,
532782,SUTLEJ TEXT ,B ,Q,80.40,80.40,77.75,78.10,78.00,79.10,25,1508,118151.00,
532783,DAAWAT      ,B ,Q,97.00,97.00,95.00,95.40,95.40,96.85,482,61482,5877763.00,
532784,SOBHA       ,A ,Q,543.95,555.60,536.00,546.20,546.50,545.40,1811,26814,14685352.00,
532785,RUCHIRA PAP ,B ,Q,170.90,173.05,169.30,170.65,170.00,172.85,68,2328,397600.00,
532787,ESS DEE ALUM,T ,Q,62.00,62.00,58.65,60.25,60.25,61.70,64,4622,276680.00,
532788,XLENERGY    ,T ,Q,1.81,1.81,1.81,1.81,1.81,1.81,1,30,54.00,
532790,TANLA       ,B ,Q,36.85,36.85,35.60,35.95,35.90,36.85,180,47220,1707980.00,
532794,ZEEMEDIA    ,B ,Q,38.50,38.60,38.00,38.30,38.25,38.35,263,50136,1917597.00,
532795,SITINET     ,B ,Q,16.45,16.45,15.70,16.10,16.05,15.95,42,6624,105359.00,
532796,LUMAX TECH  ,B ,Q,850.35,856.00,840.90,845.40,845.40,860.15,15,77,65181.00,
532797,AUTOIND     ,T ,Q,83.25,83.25,79.10,79.75,80.50,83.25,97,7742,624205.00,
532798,NTWK MED INV,A ,Q,58.80,60.15,58.50,58.65,58.65,59.05,461,114588,6799161.00,
532799,HUBTOWN     ,B ,Q,78.35,79.10,76.10,77.10,76.85,78.20,763,92602,7191972.00,
532800,TV18BRDCST  ,A ,Q,67.55,70.30,67.35,69.75,69.75,67.75,2917,1195095,82672400.00,
532803,POCHIRAJU IN,T ,Q,4.99,4.99,4.99,4.99,4.99,4.80,5,1000,4990.00,
532804,TECHNOCRAFT ,B ,Q,512.25,517.15,501.00,507.45,507.00,512.10,89,1126,568610.00,
532805,REDINGTON   ,A ,Q,153.05,157.00,150.80,155.65,156.55,153.75,283,9075,1392867.00,
532806,AI CHAMPDNY ,T ,Q,28.90,29.10,26.40,27.05,27.00,27.75,7,482,12916.00,
532807,CINELINE    ,B ,Q,78.05,79.40,76.20,78.70,77.50,78.20,45,1875,146524.00,
532808,PGIL        ,B ,Q,120.50,122.00,118.10,118.20,118.20,121.00,14,460,54884.00,
532809,FSL         ,A ,Q,55.70,56.55,55.30,55.65,55.65,55.70,1951,783001,43619258.00,
532810,POWER FINAN ,A ,Q,88.90,89.25,87.30,88.80,88.80,88.40,959,209416,18452609.00,
532811,AHLUWALIA CO,B ,Q,423.00,430.00,411.10,414.90,415.00,418.30,150,857,360594.00,
532813,C & C CONSTR,B ,Q,60.45,61.25,56.10,56.95,56.95,60.45,135,16885,984603.00,
532814,INDIAN BANK ,A ,Q,322.00,323.10,315.05,319.10,319.45,323.80,554,39346,12569531.00,
532815,SMS PHARMACE,B ,Q,81.60,83.30,78.85,79.85,79.70,81.70,85,4169,337674.00,
532817,ORIENTAL    ,B ,Q,13.70,13.75,13.70,13.75,13.75,13.82,3,600,8225.00,
532819,MINDTREE LTD,A ,Q,834.50,840.85,825.00,828.80,828.80,829.35,2952,108186,89968596.00,
532820,ELAND       ,B ,Q,13.85,13.85,13.10,13.50,13.50,13.30,15,2209,29193.00,
532822,IDEA CELL   ,A ,Q,74.15,75.20,73.30,73.95,73.95,73.95,1866,672960,50033729.00,
532823,EURO CERAMIC,B ,Q,5.65,5.85,5.50,5.60,5.60,5.50,33,7855,44443.00,
532826,RAJ TELE    ,B ,Q,56.85,56.85,54.35,55.70,55.70,55.40,6,175,9762.00,
532827,PAGE INDUSTR,A ,Q,24999.00,25351.45,24639.70,24924.00,24801.00,24886.15,393,887,22155695.00,
532828,AMD INDUS   ,T ,Q,30.50,31.65,30.50,30.90,30.90,31.00,9,627,19247.00,
532829,LAWRESHWAR  ,X ,Q,41.00,45.85,41.00,41.90,41.90,41.90,48,2593,108830.00,
532830,ASTRAL POLY ,A ,Q,948.00,967.20,938.50,947.10,951.00,938.95,302,5969,5720026.00,
532832,INDBUL REAL ,A ,Q,186.65,186.75,181.25,182.30,182.30,185.10,2650,554260,102228990.00,
532834,CAMLINFINE  ,B ,Q,108.70,110.50,108.10,108.95,108.95,108.55,823,95764,10475490.00,
532835,ICRA        ,A ,Q,3722.00,3772.00,3722.00,3726.00,3726.00,3745.10,4,5,18717.00,
532839,DISH TV     ,A ,Q,74.35,74.35,72.05,73.80,73.80,74.35,772,172503,12635709.00,
532841,SAHYA INDU  ,X ,Q,278.10,278.10,272.05,274.70,277.00,276.45,65,3669,1008275.00,
532842,SREE RAYALA ,B ,Q,197.00,197.00,163.75,168.45,170.50,168.45,37,781,131008.00,
532843,FORTIS      ,A ,Q,152.00,152.30,144.50,147.65,147.65,146.40,22138,2350357,347594300.00,
532845,TGBHOTELS   ,B ,Q,37.60,38.40,37.15,37.45,37.45,37.85,19,2696,101044.00,
532847,HILTON MET  ,B ,Q,34.50,34.50,32.85,33.00,32.85,34.35,78,10779,366354.00,
532848,DELTA CORP  ,A ,Q,282.00,286.95,279.75,281.35,281.35,282.15,3678,283475,80262652.00,
532850,MIC ELECTRON,T ,Q,6.58,6.58,6.31,6.31,6.31,6.64,18,10582,66848.00,
532851,INSECTCID   ,B ,Q,737.60,746.50,730.00,745.20,742.20,741.35,182,1326,984527.00,
532852,MCD HOLDING ,B ,Q,40.30,41.05,40.05,40.80,40.95,40.90,38,7273,295820.00,
532853,ASAHI SONG  ,B ,Q,339.00,346.95,332.00,340.20,340.85,337.15,48,904,303498.00,
532854,NITIN FIRE  ,B ,Q,5.94,6.13,5.56,5.56,5.56,5.85,169,107287,621188.00,
532855,HARYA CAPFIN,X ,Q,43.80,44.10,43.00,43.95,44.10,42.00,12,1034,45443.00,
532856,TIME TECHNO ,A ,Q,174.40,177.70,173.00,174.25,174.25,176.10,424,16369,2876227.00,
532859,HGSL        ,B ,Q,913.30,918.00,895.00,896.10,900.00,908.90,65,523,470986.00,
532864,NELCAST     ,B ,Q,88.35,88.80,86.00,88.60,88.70,89.30,60,3865,340779.00,
532865,MEGHMANI    ,B ,Q,99.30,99.85,96.10,97.50,97.50,99.70,1171,204197,19946422.00,
532867,V2RETAIL    ,B ,Q,476.00,478.85,461.00,465.45,465.45,476.20,429,17170,8025334.00,
532868,DLF LIMITED ,A ,Q,213.50,215.70,211.25,213.35,213.35,212.75,4360,605557,129226980.00,
532869,TARMAT      ,B ,Q,61.75,61.75,56.10,56.75,56.90,58.25,143,7267,414846.00,
532871,CELESTIAL   ,B ,Q,16.00,16.25,15.80,15.90,15.90,16.05,33,18285,292571.00,
532872,SUNPHA ADV  ,A ,Q,398.00,433.75,396.00,428.75,428.75,395.35,4396,192842,80946305.00,
532873,HOUSING DEV ,A ,Q,42.75,42.80,41.85,42.20,42.20,42.65,1778,1010024,42647239.00,
532874,SURYACHAKRA ,XT,Q,0.85,0.85,0.78,0.79,0.79,0.82,35,25614,20188.00,
532875,ALLIED DIGIT,B ,Q,21.75,22.20,20.65,20.80,21.15,21.65,36,8582,182831.00,
532877,SIMPLEX PROJ,B ,Q,26.35,27.50,26.35,27.50,27.50,27.05,3,400,10770.00,
532878,ALPA LAB    ,B ,Q,39.50,39.95,39.05,39.60,39.30,39.30,15,3002,118894.00,
532879,SIR SHADI LA,X ,Q,40.60,40.60,40.60,40.60,40.60,42.10,6,455,18473.00,
532880,OMAXE LTD   ,A ,Q,221.35,223.20,219.10,220.10,220.50,221.25,673,58253,12914027.00,
532883,ZYLOG SYSTEM,T ,Q,2.80,2.80,2.60,2.68,2.62,2.67,42,28200,76962.00,
532884,REFEX       ,B ,Q,17.20,17.20,16.95,16.95,16.95,17.85,8,1229,20985.00,
532885,CENTRAL BK  ,A ,Q,71.00,71.20,69.60,69.95,69.95,70.70,344,38078,2676594.00,
532886,SEL MANUF   ,B ,Q,3.25,3.25,3.20,3.25,3.25,3.10,216,743381,2415638.00,
532887,NTL         ,T ,Q,3.46,3.46,3.36,3.46,3.46,3.30,4,2202,7608.00,
532888,ASIAN GRANIT,B ,Q,502.15,503.00,493.80,496.60,500.00,502.70,144,2074,1035586.00,
532889,K.P.R. MILL ,A ,Q,637.00,659.00,635.00,657.50,658.00,637.30,149,4134,2662651.00,
532890,TAKE SOLUT  ,B ,Q,192.35,192.40,186.05,188.65,187.90,191.25,1257,44060,8307242.00,
532891,PURAVANKARA ,B ,Q,154.65,154.65,150.65,151.70,152.20,154.60,269,22215,3361901.00,
532892,MOTILALOFS  ,A ,Q,1020.25,1066.55,991.90,1054.25,1052.95,1022.35,727,10037,10507704.00,
532893,VTM LTD     ,X ,Q,29.80,30.80,29.50,29.85,30.00,29.70,20,1902,56838.00,
532894,IWIND ENERGY,T ,Q,8.55,8.75,8.46,8.49,8.46,8.90,23,10403,88423.00,
532895,NAGREKA CAP ,B ,Q,42.00,44.00,41.00,41.30,43.00,41.30,17,4490,186866.00,
532896,MAGNUM VENT ,B ,Q,12.20,12.20,11.12,11.40,11.40,11.70,9,510,5675.00,
532898,POWER GRID  ,A ,Q,198.15,198.15,195.80,197.00,197.20,196.90,1110,267471,52503521.00,
532899,KAVERI SEED ,A ,Q,526.70,555.00,521.05,539.40,539.40,531.25,1427,66644,36011025.00,
532900,PAISALO     ,B ,Q,315.00,315.00,305.25,306.00,306.00,305.95,5,15,4612.00,
532902,CONSOL CONST,B ,Q,4.45,4.45,4.12,4.19,4.19,4.20,21,15650,65878.00,
532904,SUPREME INFR,B ,Q,50.60,51.35,49.30,49.45,49.30,51.00,29,4481,222786.00,
532906,MAANALU     ,B ,Q,153.05,155.70,149.55,151.60,151.60,153.00,94,5098,773889.00,
532907,ILFSENGG    ,B ,Q,38.05,38.90,37.05,38.35,38.35,38.15,69,11721,442249.00,
532908,SHARON BIO  ,Z ,Q,5.85,5.85,5.50,5.57,5.51,5.72,20,8352,48070.00,
532911,PARLE SOFTWR,X ,Q,10.40,10.40,10.40,10.40,10.40,9.91,1,100,1040.00,
532914,ARCOTECH LTD,B ,Q,35.80,36.25,35.35,35.70,35.50,35.75,216,31661,1133856.00,
532915,RELIGARE ENT,A ,Q,53.30,54.55,53.00,53.65,53.70,53.90,326,110904,5958754.00,
532916,BARAK VALL  ,T ,Q,28.70,29.65,28.60,29.65,29.65,29.65,17,3001,86159.00,
532918,RATHI BARS  ,XT,Q,26.00,26.80,26.00,26.80,26.80,25.55,53,15456,408713.00,
532919,ALLIED COMP ,XT,Q,0.49,0.49,0.49,0.49,0.49,0.49,2,110,53.00,
532920,EMPEE DIST  ,T ,Q,34.00,35.90,34.00,35.00,35.00,35.00,16,3187,111443.00,
532921,ADANI PORTS ,A ,Q,387.60,388.55,376.00,377.70,377.10,386.45,2347,141496,53604605.00,
532922,EDELWEISS   ,A ,Q,265.15,270.50,260.00,268.10,268.10,263.65,2007,143519,38335529.00,
532923,REN JEWELERY,B ,Q,320.00,320.00,312.85,316.45,316.95,317.60,8,264,83313.00,
532924,KOLTEPATIL  ,B ,Q,328.05,328.05,320.30,321.40,320.35,324.25,238,10277,3328599.00,
532925,KAUSHAL INFR,B ,Q,2.55,2.55,2.43,2.43,2.43,2.55,5,4808,11808.00,
532926,JYOTHY LAB  ,B ,Q,379.00,380.45,372.00,378.05,379.30,375.75,102,985,371144.00,
532927,ECLERX      ,A ,Q,1250.00,1254.00,1240.00,1240.30,1240.00,1248.20,22,164,204458.00,
532928,TRIL        ,B ,Q,29.50,29.50,28.50,28.60,28.60,29.40,76,15607,448547.00,
532929,BRIGADE     ,B ,Q,261.55,261.55,255.10,255.70,255.60,260.40,76,9711,2507608.00,
532930,BGR ENERGY  ,B ,Q,108.50,108.50,105.30,106.40,106.50,106.35,144,12035,1280272.00,
532931,BURNPUR     ,T ,Q,8.90,8.90,8.59,8.59,8.59,9.04,72,18049,156200.00,
532932,MANAKSIA LTD,B ,Q,56.40,58.30,56.40,57.25,57.00,55.00,48,10405,595533.00,
532933,PORWAL AUTO ,X ,Q,57.20,57.20,54.10,54.60,54.50,55.75,51,4959,272275.00,
532934,PPAP        ,B ,Q,580.95,581.00,575.10,576.60,580.45,582.85,53,1305,754603.00,
532935,ARIES AGRO  ,B ,Q,204.00,209.95,200.00,203.25,201.40,204.05,128,3772,767118.00,
532937,KUANTUM     ,X ,Q,768.00,800.00,749.00,759.40,755.10,737.95,87,3281,2493242.00,
532938,CAPF        ,A ,Q,654.05,655.05,644.40,652.70,650.15,654.70,694,30975,20139473.00,
532939,RPOWER      ,A ,Q,41.60,41.60,40.75,41.20,41.20,41.55,1675,852216,35092830.00,
532940,J KUMAR INFR,B ,Q,287.85,288.00,282.05,283.60,283.60,286.40,306,13607,3870759.00,
532941,CORDS CABLE ,B ,Q,91.55,92.20,87.00,91.50,91.50,90.45,59,5091,458890.00,
532942,KNR CONST   ,B ,Q,313.90,313.90,302.00,305.60,305.60,310.65,421,13115,4030948.00,
532944,ONMOBILE    ,B ,Q,46.05,50.40,44.85,47.80,47.80,45.85,1199,139166,6710749.00,
532945,SHRIRAM EPC ,B ,Q,27.85,28.25,27.85,28.00,28.15,28.40,73,17940,503383.00,
532946,BANG        ,B ,Q,33.20,33.95,32.00,33.65,33.60,33.30,26,3195,106311.00,
532947,IRB INFRA   ,A ,Q,255.00,282.80,254.00,280.20,280.20,254.65,12976,1381572,380560576.00,
532948,TULSI EXTRU ,T ,Q,2.00,2.04,1.90,1.94,1.94,2.00,19,8209,15654.00,
532951,GSS INFOTECH,B ,Q,55.00,55.45,53.75,54.00,54.00,54.50,436,57286,3121965.00,
532952,NAHAR CAP   ,B ,Q,140.00,140.00,139.10,139.10,139.10,140.55,4,103,14328.00,
532953,V GUARD IND ,A ,Q,232.55,234.30,230.10,233.35,234.00,232.55,590,38579,8983637.00,
532955,RECLTD      ,A ,Q,130.00,131.45,128.00,130.35,130.35,128.85,1793,295879,38211012.00,
532957,GOKAK TEXTI ,X ,Q,42.00,42.00,39.90,40.00,40.00,40.00,12,5625,225155.00,
532959,GAMMON INFRA,B ,Q,2.67,2.67,2.55,2.61,2.62,2.61,407,414446,1068883.00,
532960,IBVENTURES  ,A ,Q,283.05,285.75,278.60,280.55,280.55,282.65,1174,145883,40960100.00,
532961,SITA SHREE  ,T ,Q,3.36,3.36,3.13,3.36,3.36,3.20,9,3556,11713.00,
532966,TITAGARH WAG,A ,Q,117.85,117.85,115.30,116.05,116.05,117.20,825,94181,10939362.00,
532967,KIRI DYES   ,B ,Q,476.30,476.30,465.20,467.20,467.20,474.70,618,16567,7763755.00,
532972,SANKHYA INFO,X ,Q,118.20,118.20,113.10,114.10,114.10,115.35,115,10307,1180641.00,
532974,ABML        ,B ,Q,76.50,84.35,76.50,81.90,81.90,76.70,1684,191711,15770825.00,
532975,AISHWARYA TE,X ,Q,5.44,5.69,5.44,5.44,5.44,5.44,7,1169,6434.00,
532976,JAIBALA IND ,B ,Q,13.15,14.68,13.15,14.39,14.39,13.40,27,6948,98275.00,
532977,BAJAJ AUTO  ,A ,Q,2783.00,2800.00,2750.65,2755.40,2757.50,2767.00,1213,24991,68954851.00,
532978,BAJAJ FINSE ,A ,Q,5444.00,5469.80,5345.00,5417.75,5417.75,5411.10,1220,10813,58283326.00,
532979,PIRPHYTO    ,T ,Q,37.00,40.00,37.00,39.95,40.00,38.65,16,6238,246277.00,
532980,GOKUL REFOIL,B ,Q,15.40,15.40,14.30,14.55,14.95,15.40,15,4397,65703.00,
532983,RPG LIFESCI ,B ,Q,417.80,420.05,411.05,413.05,413.05,417.10,126,2985,1238784.00,
532985,KOTAK SENSEX,B ,Q,343.00,343.00,342.00,342.00,342.00,344.00,4,23,7881.00,
532986,NIRAJ CEMENT,XT,Q,39.90,39.95,36.50,37.90,36.50,38.05,62,10684,404858.00,
532987,RANE BRAKE  ,B ,Q,1159.15,1190.00,1140.10,1175.05,1161.75,1138.75,312,2146,2488349.00,
532988,RANE ENGVL  ,B ,Q,542.05,549.80,530.10,531.30,530.10,543.80,14,197,106642.00,
532989,BAFNA PHARMA,T ,Q,28.00,28.10,27.55,27.60,27.55,27.55,12,3200,88560.00,
532990,METKORE     ,B ,Q,3.15,3.36,3.00,3.07,3.04,3.15,89,23159,71449.00,
532991,MVL LIMITED ,B ,Q,0.42,0.45,0.42,0.42,0.42,0.43,10,76326,32326.00,
532994,ARCHIDPLY IN,B ,Q,83.30,83.95,83.00,83.25,83.05,84.00,31,2577,214093.00,
532997,KSK ENERGY  ,T ,Q,10.19,10.19,9.50,9.50,9.50,10.00,95,98638,947880.00,
532998,LEHIL       ,B ,Q,30.50,30.50,29.40,29.40,29.40,30.00,3,600,18190.00,
533001,SOMI CONVEY ,B ,Q,54.75,54.75,53.00,53.00,53.90,53.60,8,1217,64876.00,
533006,BIRLA COTSYN,XT,Q,0.08,0.08,0.08,0.08,0.08,0.08,12,62151,4972.00,
533007,LGB FORGE   ,T ,Q,3.00,3.19,3.00,3.19,3.19,3.04,14,27171,85630.00,
533008,OCL IRON&ST ,B ,Q,3.74,3.74,3.50,3.74,3.74,3.57,29,13904,51062.00,
533014,SICAGEN IND ,B ,Q,41.00,41.50,40.30,40.70,40.70,41.90,14,1964,80279.00,
533015,NUTEK INDIA ,B ,Q,0.97,0.98,0.93,0.95,0.94,0.94,33,52132,49408.00,
533022,20 MICRONS  ,B ,Q,49.30,49.30,48.35,48.90,48.60,49.15,71,7615,370335.00,
533023,WABCO       ,A ,Q,7956.40,7956.40,7830.00,7852.15,7844.00,7956.95,67,145,1142950.00,
533029,ALKALI      ,B ,Q,79.50,79.50,76.60,77.35,77.90,78.85,41,934,72986.00,
533033,ISGEC       ,B ,Q,6885.05,6885.05,6775.00,6828.75,6858.90,6834.60,82,375,2558732.00,
533047,INDIAN MET  ,B ,Q,568.00,570.00,551.00,566.10,566.10,562.70,639,17279,9666719.00,
533048,GI ENGINERG ,B ,Q,3.57,3.57,3.57,3.57,3.57,3.40,1,200,714.00,
533056,VEDAVAAG    ,X ,Q,53.80,53.80,52.25,53.45,53.45,53.20,21,1968,104102.00,
533068,ARROW TEX   ,B ,Q,38.10,38.10,35.60,35.95,35.60,38.10,76,18001,654644.00,
533078,MANJEERA    ,X ,Q,72.00,72.00,72.00,72.00,72.00,75.75,1,1,72.00,
533080,MOLDTKPACK  ,B ,Q,348.00,348.00,320.05,326.85,326.85,324.65,117,3848,1250916.00,
533088,MAH HOLIDAY ,A ,Q,303.00,307.55,296.00,299.05,299.95,304.35,237,5931,1779732.00,
533090,EXCEL       ,B ,Q,19.70,19.70,18.45,18.70,18.55,19.40,63,7623,142025.00,
533093,RAJ OIL     ,Z ,Q,2.65,2.75,2.62,2.75,2.75,2.75,24,37417,99573.00,
